SampleId,Taxonomist,Study,Site,SampleDate,Year,JulianDay,Name,Basin,KywId,KywName,EcoregionNumber,Ecoregion,Province,EnvirodatId,Description,Device,SampleNumber,SampleStatus,Latitude,Longitude,GPSDatum,Altitude,StreamOrder,DistanceFromSource,DrainageArea,SubSample,TotalSample,Ameletidae,Ametropodidae,Aturidae,Baetidae,Baetiscidae,Brachycentridae,Capniidae,Ceratopogonidae,Chironomidae,Chloroperlidae,Edwardsiidae,Elmidae,Empididae,Enchytraeidae,Ephemerellidae,Ephemeridae,Feltriidae,Glossosomatidae,Heptageniidae,Hydrophilidae,Hydropsychidae,Hydroptilidae,Hydrozetidae,Hydryphantidae,Hygrobatidae,Lebertiidae,Lepidostomatidae,Leptoceridae,Leptohyphidae,Leptophlebiidae,Limnephilidae,Lumbriculidae,Naididae,Nemouridae,Oreoleptidae,Peltoperlidae,Perlidae,Perlodidae,Phryganeidae,Pionidae,Planorbidae,Poduridae,Polycentropodidae,Psychodidae,Sialidae,Simuliidae,Sperchontidae,Taeniopterygidae,Tipulidae,Torrenticolidae,Valvatidae,
16834,Heather McDermott,CABIN Training Module,KV12191,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"North of Coquihalla Hwy, access via Kingsvale, brige ~50 m upstream",Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,17,100,,,,100,,58.82,,,429.36,70.58,,,,,394.11,,,,182.34,,288.23,,,,,,64.7,,,58.82,,,82.34,,,,,35.29,,,,,,11.76,,,,,23.52,,,
18310,Craig Logan,CABIN Training Module,KV12191,15/09/2010 12:00:00 AM,2010,258,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,,Kick Net,1,Test,,,,,3,,,100,100,,,,8,,43,,13,2192,2,,1,40,,,,,8,7,,,4,,,,,,,,33,,,,377,,,,3,1,,28,,,,2,652,,,11,,1,
16833,Heather McDermott,CABIN Training Module,KV12192,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,"Access via Bulgur Rd before reserve, d/s of town of Hope",Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.69,,,,,154.31,,,,8.69,,230.43,,,15.21,160.86,,2.17,,,,,,19.56,,8.69,2.17,,,58.68,,,,,,,,,,2.17,,,,,,,,,
16832,Heather McDermott,CABIN Training Module,KV12193,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,At Elk Falls Provincial Park; u/s of confluence with Campbell River; Access at campsite #2,Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,4,100,,,75,200,,,,,3050,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,,,,,,25,,,,,,300,675,,100,75,,
18843,Heather McDermott,CABIN Training Module,kw01011,30/09/2008 12:00:00 AM,2008,274,coldwater river,coldwater river,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"North of Coquihalla Highway; access via Kingsvale bridge, 50 m upstream",Kick Net,1,Test,49.9051111,-120.9155000,nad83,2716,3,,,17,100,,,,100,,58.82,,,429.36,70.58,,,,,11.76,,,,64.7,,288.23,,,,,,64.7,,,58.82,,,82.34,,,,,35.29,,,,,,11.76,,,,,23.52,,,
18844,Heather McDermott,CABIN Training Module,kw01012,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,Access via Bulger Rd before reserve. D/S of town of Hope,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.69,,,,,154.31,,,,8.69,,230.43,,,15.21,160.86,,2.17,,,,,,19.56,,8.69,2.17,,,58.68,,,,,,,,,,2.17,,,,,,,,,
18846,Heather McDermott,CABIN Training Module,kw01013,28/09/2008 12:00:00 AM,2008,272,quinsam river,quinsam river,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,"At Elk Falls Provincial Park, U/S of confluence with Campbell River.  Across from campsite #2",Kick Net,1,Test,50.0365306,-125.2948889,nad83,16,3,,,4,100,,,75,200,,,,,3025,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,,,,,,25,,,,,,300,675,,100,75,,
18701,Heather McDermott,CABIN Training Module,LC03051,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,North of Coquihalla Highway; access via Kingsvale Bridge- approximately 50m u/s,Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,17,100,,,,100,,58.82,,,429.42,70.59,,,,,394.11,,,,182.36,,288.24,,,,,,64.71,,,58.82,,,82.35,,,,,35.29,,,,,,11.76,,,,,23.53,,,
18702,Heather McDermott,CABIN Training Module,LC03052,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,access via Bulgur Rd. before reserve;d/s of the town of Hope,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.69,,,,,154.31,,,,8.69,,230.43,,,15.21,160.86,,2.17,,,,,,19.56,,8.69,2.17,,,58.68,,,,,,,,,,2.17,,,,,,,,,
18703,Heather McDermott,CABIN Training Module,LC03053,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,@ Elk Falls Provincial Park; u/s of confluence with Campbell River; access from campsite #2,Kick Net,1,Test,50.0365306,-125.2948889,nad83,16,3,,,4,100,,,75,200,,,,,3050,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,,,,,,25,,,,,,300,675,,100,75,,
18687,Heather McDermott,CABIN Training Module,LC10141,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"Access site via kingsvale bridge, kick conducted approx 50m us bridge.",Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,17,100,,,,100,,58.82,,,429.36,70.58,,,,,394.11,,,,182.34,,288.23,,,,,,64.7,,,58.82,,,82.34,,,,,35.29,,,,,,11.76,,,,,23.52,,,
18689,Heather McDermott,CABIN Training Module,LC10142,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,"Access site via Bulgur Road before reserve (15 km ds from Hope), kick done us boat launch.",Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.69,,,,,154.31,,,,8.69,,230.43,,,15.21,160.86,,2.17,,,,,,19.56,,8.69,2.17,,,58.68,,,,,,,,,,2.17,,,,,,,,,
18691,Heather McDermott,CABIN Training Module,LC10143,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,Elk Falls provincial park; us of confluence with Campbell River; access from campsite #2.  Kick done us campsite #2.,Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,4,100,,,75,200,,,,,3050,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,,,,,,25,,,,,,300,675,,100,75,,
18800,Heather McDermott,CABIN Training Module,LL10171,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"North of Coquihalla highway, access via Kingsvale bridge, approx. 50 m upstream.",Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,17,100,,,,100,,58.82,,,429.36,70.58,,,,,394.11,,,,182.34,,288.23,,,,,,64.7,,,58.82,,,82.34,,,,,35.29,,,,,,11.76,,,,,23.52,,,
18801,Heather McDermott,CABIN Training Module,LL10172,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,Access via Bulgur Road before Reserve. Downstream of the town of Hope.,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.69,,,,,154.31,,,,8.69,,230.43,,,15.21,160.86,,2.17,,,,,,19.56,,8.69,2.17,,,58.68,,,,,,,,,,2.17,,,,,,,,,
18802,Heather McDermott,CABIN Training Module,LL10173,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,At Elk Falls Provincial Park. Upstream of confluence with Campbell River.  Access from campsite #2.,Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,4,100,,,75,200,,,,,3050,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,50,,,,,25,,,,,,300,675,,100,25,,
18519,Heather McDermott,CABIN Training Module,LN03171,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"North of Coquihalla Hwy, access via kingsvale bridge ~50m upstream.",Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,17,100,,,,100,,58.82,,,429.36,70.58,,,,,394.11,,,,182.34,,288.23,,,,,,64.7,,,58.82,,,82.34,,,,,35.29,,,,,,11.76,,,,,23.52,,,
18522,Heather McDermott,CABIN Training Module,LN03172,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,Access via Bulgur Rd before reserve; d/s of the town of Hope.,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.69,,,,,154.31,,,,8.69,,230.43,,,15.21,160.86,,2.17,,,,,,19.56,,8.69,2.17,,,58.68,,,,,,,,,,2.17,,,,,,,,,
18523,Heather McDermott,CABIN Training Module,LN03173,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,@ Elk Falls Provincial Park; upstream of confluence with Campbell River;access from Campsite #2.,Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,4,100,,,75,200,,,,,3050,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,,,,,,25,,,,,,300,675,,100,75,,
18372,Heather McDermott,CABIN Training Module,LP06091,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,Alberta,,North of Coquihalla Hwy; access via Kingsvale Bridge ~50m u/s,Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,17,100,,,,100,,58.82,,,429.42,70.59,,,,,394.11,,,,182.36,,288.24,,,,,,64.71,,,58.82,,,82.35,,,,,35.29,,,,,,11.76,,,,,23.53,,,
18373,Heather McDermott,CABIN Training Module,LP06092,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,Alberta,,Access via Bulgur Road before reserve; d/s of the town of Hope,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.69,,,,,154.31,,,,8.69,,230.43,,,15.21,160.86,,2.17,,,,,,19.56,,8.69,2.17,,,58.68,,,,,,,,,,2.17,,,,,,,,,
18374,Heather McDermott,CABIN Training Module,LP06093,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,At Elk Falls Provincial Park; u/s of confluence with Campbell River; access from campsite #2,Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,4,100,,,75,200,,,,,3050,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,,,,,,25,,,,,,300,675,,100,75,,
18647,Heather McDermott,CABIN Training Module,LR01081,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,Test site North of Coquihalla Hwy; access via kings value bridge  N50M u/s. Parked in gravel area. Shallow stream typical depth in kick 30 cm. Pasture & Forrest with logging in area.,Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,17,100,,,,100,,58.82,,,429.36,70.58,,,,,394.11,,,,182.34,,288.23,,,,,,64.7,,,58.82,,,82.34,,,,,35.29,,,,,,11.76,,,,,23.52,,,
18648,Heather McDermott,CABIN Training Module,LR01082,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,"Test site access via Bulgur Rd before reserve; d/s of the town of Hope. Parking area ~400m from sampling site, limited access, hike in by fisherman. Murky/silty water; hard to see footing; slippery rocks an drops off quickly. Test depth with pole before stepping out. typical depth in kick area 45 cm. surrounding area is forest and pasture field.",Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.69,,,,,154.31,,,,8.69,,230.43,,,15.21,160.86,,2.17,,,,,,19.56,,8.69,2.17,,,58.68,,,,,,,,,,2.17,,,,,,,,,
18649,Heather McDermott,CABIN Training Module,LR01083,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,"Test site @Elk Falls Provincial Park; u/s of confluence with Campbell River; access from campsite #2. Surrounding area is forest/logging with near by mining, recreation, and residential areas. Sampled in shallow area. Typical depth is kick area 30 cm. Did not kick all the way across as too deep and fast on right bank.",Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,4,100,,,75,200,,,,,3050,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,,,,,,25,,,,,,300,675,,100,75,,
18618,Heather McDermott,CABIN Training Module,ls05031,30/09/2008 12:00:00 AM,2008,274,coldwater river,coldwater river,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,North of Coquihalla hwy: access via Kingsvale bridge,Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,17,100,,,,99.9,,58.68,,,428.58,70.56,,,,,394.02,,,,182.16,,288.18,,,,,,64.62,,,58.68,,,82.26,,,,,35.28,,,,,,11.7,,,,,23.4,,,
18619,Heather McDermott,CABIN Training Module,ls05032,29/09/2008 12:00:00 AM,2008,273,fraser river,fraser river,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,Access via bulgur Rd before reserved/s of the town of Hope,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.01,,,8.63,,,,,154.09,,,,8.63,,230.43,,,15.2,160.86,,,,,,,,19.52,,8.63,2.12,,,58.61,,,,,,,,,,2.12,,,,,,,,,
18620,Heather McDermott,CABIN Training Module,ls05033,28/09/2008 12:00:00 AM,2008,272,quinsam river,quinsam river,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,"Elk falls provincial park, u/s of confluence with campbell river. Access from campsite #2",Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,4,100,,,74.82,199.23,,,,,3045,,,,274.92,,,,,349.74,449.79,,474.15,24.36,,24.36,,224.46,,,,,,,2349,24.36,,,,,,24.36,,,,,,299.28,674.25,,99.18,73.95,,
18476,Heather McDermott,CABIN Training Module,LS10231,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"This is for training purposes only. North of Coquihalla Hwy; access via Kingsbridge, park near bridge on gravel area. Kick area ~50m upstream.   ",Kick Net,1,Test,49.9051111,-120.9155000,nad83,2716,3,,,17,100,,,,100,,58.82,,,429.42,70.59,,,,,394.11,,,,182.35,,288.24,,,,,,64.71,,,58.82,,,82.35,,,,,35.29,,,,,,11.76,,,,,23.53,,,
18477,Heather McDermott,CABIN Training Module,LS10232,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,"This is for training purposes only. Access via Bulgar Road before reserve; downstream of Hope. Park near boat launch.;;Murky silty water with drop-offs",Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.69,,,,,154.31,,,,8.69,,230.43,,,15.21,160.86,,2.17,,,,,,19.56,,8.69,2.17,,,58.68,,,,,,,,,,2.17,,,,,,,,,
18478,Heather McDermott,CABIN Training Module,LS10233,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,At Elk Falls Provincial Park; upstream of confluences with Campbell River. Access from campsite #2,Kick Net,1,Test,50.0365306,-125.2948889,nad83,16,3,,,4,100,,,75,200,,,,,3050,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,,,,,,25,,,,,,300,675,,100,75,,
19002,Heather McDermott,CABIN Training Module,ma08051,30/09/2008 12:00:00 AM,2008,274,cold water river,cold water river ,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,test site,Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,17,100,,,,100,,58.82,,,429.36,70.58,,,,,394.11,,,,64.7,,288.23,,,,,,64.7,,,58.82,,,82.34,,,,,35.29,,,,,,11.76,,,,,23.52,,,
19049,Heather McDermott,CABIN Training Module,ma08052,29/09/2008 12:00:00 AM,2008,273,fraser river,fraser river ,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,, test site,Kick Net,1,Test,49.3447222,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.69,,,,,154.31,,,,8.69,,230.43,,,15.21,160.86,,2.17,,,,,,19.56,,8.69,2.17,,,58.68,,,,,,,,,,2.17,,,,,,,,,
19011,Heather McDermott,CABIN Training Module,ma08053,28/09/2008 12:00:00 AM,2008,272,quinsam river,quinsam river,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,test site,Kick Net,1,Test,50.0365306,-125.2948889,nad83,16,3,,,4,100,,,75,200,,,,,3050,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,,,,,,25,,,,,,300,675,,100,75,,
28315,Heather McDermott,CABIN Training Module,MC12281,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,North of Coquihalla Hwy; access via kingsvale bridge -50m upstream,Kick Net,1,Test,49.9051100,-120.9155000,nad83,2716,3,,,17,100,,,,100,,58.82,,,64.71,70.59,,,,,11.76,,,,64.71,,288.24,,,,,,64.71,,,,,,82.35,,,,,,,,,,,,,,,,,,,
28316,H McDermott,CABIN Training Module,MC12282,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,Access via Bulgur Rd before reserve; downstream of the town of Hope,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.7,,,,,,,,,,,,,,15.22,,,2.17,,,,,,19.57,,8.7,2.17,,,58.7,,,,,,,,,,2.17,,,,,,,,,
28317,H McDermott,CABIN Training Module,MC12283,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,-997,"Service unable to find KYW information for lat: 0 lon: 0. Please verify the coordinates, or contact the CABIN administrator.",-997,Service unable to find ecoregion information for the current lat/lon.,British Columbia,,At Elk Falls Provincial Park; upstream of confluence with Campbell River; access from campsite #2,Kick Net,1,Test,0.0000000,0.0000000,nad83,16,3,,,4,100,,,,200,,,,,150,,,,,,,,,350,450,,475,,,,,,,,,,,,2350,25,,,,,,,,,,,,,,,,,,
18785,Heather McDermott,CABIN Training Module,ME08161,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,North of Coquihalla Hwy; access via Kingsvale Bridge ~50m u/s.,Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,17,100,,,,100,,58.82,,,429.36,70.58,,,,,394.11,,,,182.34,,288.23,,,,,,64.7,,,58.82,,,82.34,,,,,35.29,,,,,,11.76,,,,,23.52,,,
18786,Heather McDermott,CABIN Training Module,ME08162,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,Access via Bulgur Rd. before reserve; d/s of the town of Hope.,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,15.00,,46,100,13.04,,,8.69,,,,,154.31,,,,8.69,,230.43,,,15.21,160.86,,2.17,,,,,,19.56,,8.69,2.17,,,58.68,,,,,,,,,,2.17,,,,,,,,,
18789,Heather McDermott,CABIN Training Module,ME08163,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,At Elk Falls Provincial Park; u/s of confluence with Campbell River; access from Campsite #2.,Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,4,100,,,75,200,,,,,3050,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,,,,,,25,,,,,,300,675,,100,75,,
21909,Heather McDermott,CABIN Training Module,MG09031,12/12/2012 12:00:00 AM,2012,347,Coldwater River,Coldwater River,-999,,-999,The ecoregion information cannot be retrieved at this time. The correct value will be retrieved automatically when the ecoregions service is available again.,Newfoundland and Labrador,,,Kick Net,1,Test,,,,,3,,,5,100,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19089,Heather McDermott,CABIN Training Module,MG12281,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,North of Coquihalla Hwy; acces via Kingsvale Bridg; ~ 50M u/s,Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,17,100,,,,100,,58.82,,,429.36,70.58,,,,,394.11,,,,182.34,,288.23,,,,,,64.7,,,58.82,,,82.34,,,,,35.29,,,,,,11.76,,,,,23.52,,,
19090,Heather McDermott,CABIN Training Module,MG12282,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,Acces via Bulger Road before reserve just d/s of town of Hope.,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.69,,,,,154.31,,,,8.69,,230.43,,,15.21,160.86,,2.17,,,,,,19.56,,8.69,2.17,,,58.68,,,,,,,,,,2.17,,,,,,,,,
19091,Heather McDermott,CABIN Training Module,MG12283,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,Elk Falls Provincial Park; Upstream of confluence with Campbell River; access from campsite # 2.,Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,4,100,,,75,200,,,,,3050,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,,,,,,25,,,,,,300,675,,100,75,,
16852,Heather McDermott,CABIN Training Module,MH02261,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"North of Coquihalla Hwy, access via Kingsvale, bridge ~50m u/s",Kick Net,1,Test,49.9051111,-120.9155000,nad83,2716,3,,,306,100,,,,5.55,,3.26,,,23.81,3.92,,,,,21.89,,,,10.12,,16.01,,,,,,3.59,,,3.26,,,4.57,,,1.96,,,,,,,,0.65,,,,,1.3,,,
16858,Heather McDermott,CABIN Training Module,MH02262,29/09/2008 12:00:00 AM,2008,273,Frazer River,Frazer River,-999,,-999,The ecoregion information cannot be retrieved at this time. The correct value will be retrieved automatically when the ecoregions service is available again.,British Columbia,,"access via Bulgur Rd before reserve, d/s of the town of Hope",Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,315,100,1.9,,,1.26,,,,,22.5,,,,,,33.65,1.26,,2.22,23.49,,0.31,,,,,,2.85,,1.26,0.31,,,8.56,,,,,,,,,,0.31,,,,,,,,,
16859,Heather McDermott,CABIN Training Module,MH02263,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,"At Elk Falls Provincial Park; u/s of confluence with Campbell River, access at campsite #2",Kick Net,1,Test,50.0365306,-125.2948889,nad83,16,3,,,348,100,,,0.86,2.29,,,,,35,,,,3.16,,,,,4.02,5.17,,5.45,0.28,,0.28,,2.58,,,,,,,27,0.28,,,,,,0.28,,,,,,3.44,7.75,,1.14,0.85,,
17591,Heather McDermott,CABIN Training Module,MH06142,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,"access via bulgur road before reserve,d/s of the town of Hope",Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,46,100,13.04,,,8.69,,,,,154.31,,,,8.69,,230.43,,,15.21,160.86,,2.17,,,,,,19.56,,8.69,2.17,,,58.68,,,,,,,,,,2.17,,,,,,,,,
17597,Heather McDermott,CABIN Training Module,MH06143,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,"At Elk Falls Provincial Park; u/s of confluence w/ Campbell River, access at campsite #2",Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,4,100,,,75,200,,,,,3050,,,,275,,,,,350,450,,475,25,,25,,225,,,,,,,2350,25,,,,,,25,,,,,,300,675,,100,75,,
