SampleId,Study,Site,SampleDate,Year,JulianDay,Name,Basin,KywId,KywName,EcoregionNumber,Ecoregion,Province,EnvirodatId,Description,Device,SampleNumber,SampleStatus,Latitude,Longitude,GPSDatum,Altitude,StreamOrder,DistanceFromSource,DrainageArea,Depth-Avg,Depth-BankfullMinusWetted,Depth-Max,Discharge,Macrophyte,Reach-CanopyCoverage,Reach-Logging,Reach-DomStreamsideVeg,Reach-Pools,Reach-Rapids,Reach-Riffles,Reach-StraightRun,Slope,Veg-Coniferous,Veg-Deciduous,Veg-GrassesFerns,Veg-Shrubs,Velocity-Avg,Velocity-Max,Width-Bankfull,Width-Wetted,XSEC-VelEquationSlope,XSEC-VelInstrumentDirect,XSEC-VelMethod,XSEC-VeloEquationIntercept,Rainfall01_JAN,Rainfall06_JUN,Snowfall06_JUN,SnowfallTotal_ANNUAL,Temp01_JANMax,Lake,Drainage-Area,StreamDensity,Reg-Alpine,Reg-Forest,Reg-Lake,Reg-UnregenForest,Reg-Wetland,Al ,As,B,Mg,Ni,Bedrock ,Boulder ,Cobble ,Gravel ,Pebble ,Sand ,Silt+Clay ,D50,Dg,Dominant-1st,Dominant-2nd,Embeddedness,PeriphytonCoverage,SurroundingMaterial,SlopeAvg,Ag,Al,Ba,CO3 ,General-Alkalinity,General-CarbonDOC,General-Colour,General-Conductivity,General-DO,General-pH,General-SolidsTDS,General-SolidsTSS,General-SpCond,General-TempAir,General-TempWater,General-Turbidity,Ni,Nitrogen-NH3,Nitrogen-NO2,Nitrogen-NO2+NO3,Nitrogen-NO3,Nitrogen-TDN,Nitrogen-TN,Nitrogen-TN_Organic,Phosphorus-OrthoP,Phosphorus-TDP,Phosphorus-TP,S,
18763,CABIN Training Module,km07061,30/09/2008 12:00:00 AM,2008,274,Coldwater river,Coldwater river,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,Test Site,Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,24.6,75,32,,0,1,,3,0,0,1,1,0.0131,1,1,1,1,0.37,0.71,30.3,14.5,,2,3,,,,,,,,,,,,,,,,,,,,0,5,34,19,38,4,0,4.5,3.4,6,5,4,3,2,,,65,,,,,,,10.3,7.8,,0.643,112,11,12.48,2,,,0.0025,0,0.001,0,0.05,,0.003,0,0.004,,
18768,CABIN Training Module,km07062,29/09/2008 12:00:00 AM,2008,273,fraser river,fraser river,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,Test Site,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,44,,93,,0,1,,,0,1,0,0,,1,1,1,1,0.47,0.63,350,350,,,,,,,,,,,,,,,,,,,,,,,0,0,25,16,54,0,5,3.65,2.9,5,4,3,1,2,,,55.4,,,,,,,11.38,7.5,,12.92,98,9,13.4,,,,0.002,0,0.022,0.09,0,,0,0.004,0,,
18769,CABIN Training Module,km07063,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,Test Site,Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,12,15,15,,0,1,,4,0,0,1,1,0.012,1,1,1,1,0.37,0.38,23.5,15,0.6817,,2,0.0029,,,,,,,,,,,,,,,,,,,0,18,65,2,15,0,0,12,12.5,6,7,4,3,4,,,44.3,,,,,,,10.48,7.8,,2.34,90.4,10,12,3.1,,,0,0.048,0,0.27,0,,0,0.006,0,,
18520,CABIN Training Module,KM07121,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,North of Coquihalla Hwy; access via kings vale bridge approx. 50 up stream,Kick Net,1,Test,49.9050000,-120.9455556,nad83,2716,3,,,24.6,,32,,0,1,,,0,0,1,1,0.0131,1,1,1,1,0.37,0.71,30.3,14.5,,,,,,,,,,,,,,,,,,,,,,,0,5,34,19,38,4,0,4.5,3.4,6,5,4,3,2,,,,,,65,,,,10.3,7.8,,0.643,12,11,12.48,2,,,0.0025,,0.001,,0.05,,0.003,,0.004,,
18524,CABIN Training Module,KM07122,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,access via Bulgur Rd before reserve; downstream of the town of hope,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,44,,93,,0,1,,,0,0,0,1,0.00012,1,1,1,1,0.47,0.63,350,350,,,,,,,,,,,,,,,,,,,,,,,0,0,26,16,53,0,5,3.8,3,5,4,3,1,2,,,,,,55.4,,,,11.38,7.5,,12.92,98,9,13.4,,,,0.002,,0.022,0.09,,,,0.004,,,
18525,CABIN Training Module,KM07123,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,"At Elk Falls Provincial Park; upstream of confluence with Campbell River, access from campsite #2",Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,12,15,15,,0,1,,4,0,0,1,1,0.012,1,1,1,1,0.37,0.38,23.5,15,0.6817,,2,0.0029,,,,,,,,,,,,,,,,,,,0,18,65,2,15,0,0,12,12.5,6,7,4,3,4,,,,,,,,44.3,,10.48,7.8,,2.34,90.4,10,12,3.1,,,,0.048,,0.27,,,,0.006,,,
17483,CABIN Training Module,KM1221,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"North of Coquihalla Highway, access via Kingsvale. Bridge 50m upstream",Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,24.6,75,32,,0,1,,3,0,0,1,1,0.0131,1,1,1,1,0.37,0.71,30.3,14.5,,3,3,,,,,,,,,,,,,,,,,,,,0,5,34,19,38,4,0,4.5,3.4,6,5,4,3,2,,,,,,,,,112,10.3,7.8,,,,11,12.48,2,,,,,,,,,,,,,
17487,CABIN Training Module,KM1222,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,"Access via the bulgur road before reserve, d/s of the town of Hope. ",Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,44,0,93,,0,1,,3,0,0,0,1,0.00012,1,1,1,1,0.47,0.63,350,350,,,1,,,,,,,,,,,,,,,,,,,,0,0,25,16,54,0,5,3.65,2.9,5,4,3,1,2,,,,,,,,,98,11.38,7.5,,,,9,13.4,,,,,,,,,,,,,,
17489,CABIN Training Module,KM1223,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,"At Elk Falls Provincial PArk, upstream of Confluence with Campbell River. Access at campsite #2",Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,12,15,15,,0,1,,4,1,0,1,1,0.012,1,1,1,1,0.37,0.38,23.5,15,,3,3,,,,,,,,,,,,,,,,,,,,0,18,65,2,15,0,0,12,12.5,6,7,4,3,4,,,,,,,,,90.4,10.48,7.8,,,,10,12,3.1,,,,,,,,,,,,,
18772,CABIN Training Module,KP03021,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,North of Coquihalla Hwy; access via Kingsvale Bridge ~50m u/s.,Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,24.6,75,32,,0,1,,3,0,0,1,1,0.0131,1,1,1,1,0.37,0.71,30.3,14.5,,2,3,,,,,,,,,,,,,,,,,,,,0,5,34,19,38,4,0,4.5,3.4,6,5,4,3,2,,,,,,65,,,,10.3,7.8,,0.643,112,11,12.48,2,,,0.0025,,0.001,,0.05,,0.003,,0.004,,
18773,CABIN Training Module,KP03022,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,Access via Bulgar Rd. before reserve; d/s of the town of Hope.,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,44,0,93,,0,1,,3,0,0,0,1,0.00012,1,1,1,1,0.47,0.63,350,350,,,1,,,,,,,,,,,,,,,,,,,,0,0,25,16,54,0,5,3.65,2.9,5,4,3,1,2,,,,,,55.4,,,,11.38,7.5,,12.92,98,9,13.4,,,,0.002,,0.022,0.09,,,,0.004,,,
18775,CABIN Training Module,KP03023,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,At Elk Falls Provincial Park; u/s of confluence with Campbell River; access from campsite #2,Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,12,15,15,,0,1,,4,0,0,1,1,0.012,1,1,1,1,0.37,0.38,23.5,15,0.6817,,2,0.0029,,,,,,,,,,,,,,,,,,,0,18,65,2,15,0,0,12,12.5,6,7,4,3,4,,,,,,44.3,,,,10.48,7.8,,2.34,90.4,10,12,3.1,,,,0.048,,0.27,,,,0.006,,,
16945,CABIN Training Module,KR04191,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,Nova Scotia,,"North of Coquihalla Hwy, access via Kingsvale, bridge ~50m u/s",Kick Net,1,Test,49.9051111,-120.9155000,nad83,2716,3,,,24.6,75,32,,0,1,,3,0,0,1,1,0.0131,1,1,1,1,0.37,0.71,30.3,14.5,,2,3,,,,,,,,,,,,,,,,,,,,0,5,34,19,38,4,0,4.5,3.4,6,5,4,3,2,,,,,,,,,112,10.3,7.8,,,112,11,12.48,2,,,,,,,,,,,,,
16961,CABIN Training Module,KR04192,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,"access via Bulgur Rd before reserve, d/s of the town of Hope",Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,44,0,93,,0,1,,3,0,0,0,1,0.00012,1,1,1,1,0.47,0.63,350,350,,,1,,,,,,,,,,,,,,,,,,,,0,0,25,16,54,0,5,3.65,2.9,5,4,3,1,2,,,,,,,,,98,11.38,7.5,,,,9,13.4,,,,,,,,,,,,,,
16967,CABIN Training Module,KR04193,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,"At Elk Falls Provincial Park, u/s of confluence with Campbell River, access at campsite #2",Kick Net,1,Test,50.0365306,-125.2948889,nad83,16,3,,,12,16,15,,0,1,,4,1,0,1,1,0.012,1,1,1,1,0.37,0.38,23.5,15,,3,3,,,,,,,,,,,,,,,,,,,,0,18,65,2,15,0,0,12,12.5,6,7,4,3,4,,,,,,,,,90.4,10.48,7.8,,,,10,12,3.1,,,,,,,,,,,,,
18644,CABIN Training Module,KR09021,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"North of Coquihalla hwy, access via Kingsvale bridge ~50m upstream.",Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,24.6,75,32,,0,1,,3,0,0,1,1,0.0131,1,1,1,1,0.37,0.71,30.3,14.5,,2,3,,,,,,,,,,,,,,,,,,,,0,5,34,19,38,4,0,4.5,3.4,6,5,4,3,2,,,,,,65,,,,10.3,7.8,,0.643,112,11,12.48,2,,,0.005,,0.002,,0.05,,0.003,,0.004,,
18669,CABIN Training Module,KR09022,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,"Access via Bulgar Rd before reserve, downstream of the town of Hope.",Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,44,0,93,,0,1,,3,0,0,0,1,0.00012,1,1,1,1,0.47,0.63,350,350,,,1,,,,,,,,,,,,,,,,,,,,0,0,25,16,54,0,5,3.65,2.9,5,4,3,1,2,,,,,,55.4,,,,11.38,7.5,,12.92,98,9,13.4,,,,0.002,,0.022,0.09,,,,0.004,,,
18677,CABIN Training Module,KR09023,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,"At Elk Falls Provincial Park, upstream of confluence with Campbell River, access from campsite #2.",Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,12,15,15,,1,1,,4,0,0,1,1,0.012,1,1,1,1,0.37,0.38,23.5,15,0.6817,,2,0.0029,,,,,,,,,,,,,,,,,,,0,18,65,2,15,0,0,12,12.5,6,7,4,3,4,,,,,,44.3,,,,10.48,7.8,,2.34,90.4,10,12,3.1,,,,0.048,,0.27,,,,0.006,,,
16834,CABIN Training Module,KV12191,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"North of Coquihalla Hwy, access via Kingsvale, brige ~50 m upstream",Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,24.6,75,32,,0,1,,3,0,0,1,1,0.0131,1,1,1,1,0.37,0.71,30.3,14.5,,2,3,,,,,,,,,,,,,,,,,,,,0,5,34,19,38,4,0,2.4,3.4,6,5,4,3,2,,,,,,,,,,10.3,7.8,,,112,11,12.48,2,,,,,,,,,,,,,
16833,CABIN Training Module,KV12192,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,"Access via Bulgur Rd before reserve, d/s of town of Hope",Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,44,0,93,,0,1,,3,0,0,0,1,0.00012,1,1,1,1,0.47,0.63,350,350,,,1,,,,,,,,,,,,,,,,,,,,0,0,25,16,54,0,5,2.8,2.9,5,4,3,1,2,,,,,,,,,,11.38,7.5,,,98,9,13.4,,,,,,,,,,,,,,
16832,CABIN Training Module,KV12193,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,At Elk Falls Provincial Park; u/s of confluence with Campbell River; Access at campsite #2,Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,12,16,15,,0,1,,4,1,0,1,1,0.012,1,1,1,1,0.37,0.38,23.5,15,,3,3,,,,,,,,,,,,,,,,,,,,0,18,65,2,15,0,0,25.95,12.5,6,7,4,3,4,,,,,,,,,,10.48,7.8,,,90.4,10,12,3.1,,,,,,,,,,,,,
18843,CABIN Training Module,kw01011,30/09/2008 12:00:00 AM,2008,274,coldwater river,coldwater river,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"North of Coquihalla Highway; access via Kingsvale bridge, 50 m upstream",Kick Net,1,Test,49.9051111,-120.9155000,nad83,2716,3,,,24.6,75,32,,0,1,,3,0,0,1,1,0.0131,1,1,1,1,0.37,0.71,30.3,14.5,,2,3,,,,,,,,,,,,,,,,,,,,0,5,34,19,38,4,0,4.5,3.4,6,5,4,3,2,,,,,,65,,,,10.3,7.8,,0.643,112,11,12.48,2,,,0.0025,,0.001,,0.05,,0.003,,0.004,,
18844,CABIN Training Module,kw01012,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,Access via Bulger Rd before reserve. D/S of town of Hope,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,44,0,93,,0,1,,3,0,0,0,1,0.00012,1,1,1,1,0.47,0.63,350,350,,,1,,,,,,,,,,,,,,,,,,,,0,0,25,16,54,0,5,3.65,2.9,5,4,3,1,2,,,,,,55.4,,,,11.38,7.5,,12.92,98,9,13.4,,,,0.002,,0.022,0.09,,,,0.04,,,
18846,CABIN Training Module,kw01013,28/09/2008 12:00:00 AM,2008,272,quinsam river,quinsam river,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,"At Elk Falls Provincial Park, U/S of confluence with Campbell River.  Across from campsite #2",Kick Net,1,Test,50.0365306,-125.2948889,nad83,16,3,,,12,15,15,,0,1,,4,0,0,1,1,0.012,1,1,1,1,0.37,0.38,23.5,15,0.6817,,2,0.0029,,,,,,,,,,,,,,,,,,,0,18,65,2,15,0,0,12,12.5,6,7,4,3,4,,,,,,44.3,,,,10.48,7.8,,2.34,90.4,10,12,3.1,,,,0.048,,0.27,,,,0.006,,,
18701,CABIN Training Module,LC03051,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,North of Coquihalla Highway; access via Kingsvale Bridge- approximately 50m u/s,Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,24.6,75,32,,0,1,,3,0,0,1,1,0.0131,1,1,1,1,0.37,0.71,30.3,14.5,,2,3,,,,,,,,,,,,,,,,,,,,0,5,34,19,38,4,0,4.5,3.4,6,5,4,3,2,,,,,,65,,,,10.3,7.8,,0.643,112,11,12.48,2,,,0.0025,,0.001,,0.05,,0.003,,0.004,,
18702,CABIN Training Module,LC03052,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,access via Bulgur Rd. before reserve;d/s of the town of Hope,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,44,0,93,,0,1,,3,0,0,0,1,0.00012,1,1,1,1,0.47,0.63,350,350,,,1,,,,,,,,,,,,,,,,,,,,0,0,25,16,54,0,5,3.65,2.9,5,4,3,1,2,,,,,,55.4,,,,11.38,7.5,,12.92,98,9,13.4,,,,0.002,,0.022,0.09,,,,0.004,,,
18703,CABIN Training Module,LC03053,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,@ Elk Falls Provincial Park; u/s of confluence with Campbell River; access from campsite #2,Kick Net,1,Test,50.0365306,-125.2948889,nad83,16,3,,,12,15,15,,0,1,,4,0,0,1,1,0.012,1,1,1,1,0.37,0.38,23.5,15,0.6817,,2,0.0029,,,,,,,,,,,,,,,,,,,0,18,65,2,15,0,0,12,12.5,6,7,4,3,4,,,,,,44.3,,,,10.48,7.8,,2.34,90.4,10,12,3.1,,,,0.048,,0.27,,,,0.006,,,
18687,CABIN Training Module,LC10141,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"Access site via kingsvale bridge, kick conducted approx 50m us bridge.",Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,24.6,75,32,,0,1,,3,0,0,1,1,0.0131,1,1,1,1,0.37,0.71,30.3,14.5,,2,3,,,,,,,,,,,,,,,,,,,,0,5,34,19,38,4,0,4.5,3.4,6,5,4,3,2,,,,,,65,,,,10.3,7.8,,0.643,112,11,12.48,2,,,0.0025,,0.001,,0.05,,0.003,,0.004,,
18689,CABIN Training Module,LC10142,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,"Access site via Bulgur Road before reserve (15 km ds from Hope), kick done us boat launch.",Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,44,0,93,,0,1,,3,0,0,0,1,0.00012,1,1,1,1,0.47,0.63,350,350,,,1,,,,,,,,,,,,,,,,,,,,0,0,25,16,54,0,5,3.65,2.9,5,4,3,1,2,,,,,,55.4,,,,11.38,7.5,,12.92,98,9,13.4,,,,0.002,,0.022,0.09,,,,0.004,,,
18691,CABIN Training Module,LC10143,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,Elk Falls provincial park; us of confluence with Campbell River; access from campsite #2.  Kick done us campsite #2.,Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,12,15,15,,0,1,,4,0,0,1,1,0.012,1,1,1,1,0.37,0.38,23.5,15,0.6817,,2,0.0029,,,,,,,,,,,,,,,,,,,0,18,65,2,15,0,0,12,12.5,6,7,4,3,4,,,,,,44.3,,,,10.48,7.8,,2.34,90.4,10,12,3.1,,,,0.048,,0.27,,,,0.006,,,
18800,CABIN Training Module,LL10171,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"North of Coquihalla highway, access via Kingsvale bridge, approx. 50 m upstream.",Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,24.6,75,32,,0,1,,3,0,0,1,1,0.0131,1,1,1,1,0.37,0.71,30.3,14.5,,2,3,,,,,,,,,,,,,,,,,,,,0,5,34,19,38,4,0,4.55,3.5,6,5,4,3,2,,,,,,65,,,,10.3,7.8,,0.643,112,11,12.48,2,,,0.0025,,0.001,,0.05,,0.003,,0.004,,
18801,CABIN Training Module,LL10172,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,Access via Bulgur Road before Reserve. Downstream of the town of Hope.,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,44,0,93,,0,1,,3,0,0,0,1,0.00012,1,1,1,1,0.47,0.63,350,350,,,1,,,,,,,,,,,,,,,,,,,,0,0,25,16,54,0,5,3.65,2.9,5,4,3,1,2,,,,,,55.4,,,,11.38,7.5,,12.92,98,9,13.4,,,,0.002,,0.022,0.09,,,,0.004,,,
18802,CABIN Training Module,LL10173,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,At Elk Falls Provincial Park. Upstream of confluence with Campbell River.  Access from campsite #2.,Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,12,15,15,,0,1,,4,0,0,1,1,0.012,1,1,1,1,0.37,0.38,23.5,15,0.6817,,2,0.0029,,,,,,,,,,,,,,,,,,,0,18,65,2,15,0,0,12,12.5,6,7,4,3,4,,,,,,44.3,,,,10.48,7.8,,2.34,90.4,10,12,3.1,,,,0.048,,0.27,,,,0.006,,,
18519,CABIN Training Module,LN03171,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,"North of Coquihalla Hwy, access via kingsvale bridge ~50m upstream.",Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,24.6,75,32,,0,1,,3,0,0,1,1,0.0131,1,1,1,1,0.37,0.71,30.3,14.5,,2,3,,,,,,,,,,,,,,,,,,,,0,5,34,19,38,4,0,4.5,3.4,6,5,4,3,2,,,,,,65,,,,10.3,7.8,,0.643,112,11,12.48,2,,,0.0025,,0.001,,0.05,,0.003,,0.004,,
18522,CABIN Training Module,LN03172,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,Access via Bulgur Rd before reserve; d/s of the town of Hope.,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,44,0,93,,0,1,,3,0,0,0,1,0.00012,1,1,1,1,0.47,0.63,350,350,,,1,,,,,,,,,,,,,,,,,,,,0,0,26,16,53,0,5,3.8,3,5,4,3,1,2,,,,,,55.4,,,,11.38,7.5,,12.92,98,9,13.4,,,,0.022,,0.022,0.09,,,,0.004,,,
18523,CABIN Training Module,LN03173,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,@ Elk Falls Provincial Park; upstream of confluence with Campbell River;access from Campsite #2.,Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,12,15,15,,0,1,,4,0,0,1,1,0.012,1,1,1,1,0.37,0.38,23.5,15,0.6817,,2,0.0029,,,,,,,,,,,,,,,,,,,0,18,65,2,15,0,0,12,12.5,6,7,4,3,4,,,,,,44.3,,,,10.48,7.8,,2.34,90.4,10,12,3.1,,,,0.048,,0.27,,,,0.006,,,
18372,CABIN Training Module,LP06091,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,Alberta,,North of Coquihalla Hwy; access via Kingsvale Bridge ~50m u/s,Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,24.6,75,32,,0,1,,3,0,0,1,1,0.0131,1,1,1,1,0.37,0.71,30.3,14.5,,,3,,,,,,,,,,,,,,,,,,,,0,5,34,19,38,4,0,4.5,3.4,6,5,4,3,2,,,,,,65,,,,10.3,7.8,,0.643,112,11,12.48,2,,,0.0025,,0.001,,0.05,,0.003,,0.004,,
18373,CABIN Training Module,LP06092,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,Alberta,,Access via Bulgur Road before reserve; d/s of the town of Hope,Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,44,0,93,,0,1,,3,0,0,0,1,0.00012,1,1,1,1,0.47,0.63,350,350,,,1,,,,,,,,,,,,,,,,,,,,0,0,25,16,54,0,5,3.65,2.9,5,4,3,1,2,,,,,,55.4,,,,11.38,7.5,,12.92,98,9,13.4,,,,0.002,,0.022,0.09,,,,0.004,,,
18374,CABIN Training Module,LP06093,28/09/2008 12:00:00 AM,2008,272,Quinsam River,Quinsam River,08H07,East Central Vancouver Island,194,Eastern Vancouver Island,British Columbia,,At Elk Falls Provincial Park; u/s of confluence with Campbell River; access from campsite #2,Kick Net,1,Test,50.0366667,-125.2950000,nad83,16,3,,,12,15,15,,0,1,,4,0,0,1,1,0.012,1,1,1,1,0.37,0.38,23.5,15,0.6817,,2,0.0029,,,,,,,,,,,,,,,,,,,0,18,65,2,15,0,0,12,12.5,6,7,4,3,4,,,,,,44.3,,,,10.48,7.8,,2.34,90.4,10,12,3.1,,,,0.048,,0.27,,,,0.006,,,
18647,CABIN Training Module,LR01081,30/09/2008 12:00:00 AM,2008,274,Coldwater River,Coldwater River,08L04,Thompson,209,Thompson-Okanagan Plateau,British Columbia,,Test site North of Coquihalla Hwy; access via kings value bridge  N50M u/s. Parked in gravel area. Shallow stream typical depth in kick 30 cm. Pasture & Forrest with logging in area.,Kick Net,1,Test,49.9050000,-120.9155556,nad83,2716,3,,,24.6,75,32,,0,1,,3,0,0,1,1,0.0131,1,1,1,1,0.37,0.71,30.3,14.5,,2,3,,,,,,,,,,,,,,,,,,,,0,5,34,19,38,4,0,4.5,3.4,6,5,4,3,2,,,,,,65,,,,10.3,7.8,,0.643,112,11,12.48,2,,,0.005,,0.002,,0.05,,0.003,,0.004,,
18648,CABIN Training Module,LR01082,29/09/2008 12:00:00 AM,2008,273,Fraser River,Fraser River,08M01,Lower Fraser,192,Pacific Ranges,British Columbia,,"Test site access via Bulgur Rd before reserve; d/s of the town of Hope. Parking area ~400m from sampling site, limited access, hike in by fisherman. Murky/silty water; hard to see footing; slippery rocks an drops off quickly. Test depth with pole before stepping out. typical depth in kick area 45 cm. surrounding area is forest and pasture field.",Kick Net,1,Test,49.3475000,-121.6055556,nad83,25,8,,,44,0,93,,0,1,,3,0,0,0,1,0.00012,1,1,1,1,0.47,0.63,350,350,,,1,,,,,,,,,,,,,,,,,,,,0,0,25,16,54,0,5,3.65,2.9,5,4,3,1,2,,,,,,55.4,,,,11.38,7.5,,12.92,98,9,13.4,,,,0.002,,0.022,0.09,,,,0.004,,,
